SEQ,FECHA_CREACION,PREFIJO,CARRIER,AWB,ORIGEN,DESTINO,CODIGO_AGENTE,NOMBRE_AGENTE,PIEZAS,CWEIGHT,GROSSW,VOLUMEN,RATE,FLETE,SUBTOTAL,TAX,TOTAL,CODIGO_CLIENTE,CURRENCY,PRICE_CLASS,SHC_LIST,CHARGE_CODE,CREATE_OPER
19515069,2026-01-12,480,A7,00141772,HGH,BOG,0000009CGO,AWESOME CARGO,92,2000,1927,12,1,0.95,0.95,0,,0000009HRI,USD,,,PP,HGHOP
19515043,2026-01-12,480,A7,00141761,HGH,BOG,0000009CGO,AWESOME CARGO,93,2000,1891,12,1,0.95,0.95,0,,0000009HRI,USD,,,PP,HGHOP
19514890,2026-01-12,480,A7,00142752,HGH,NLU,0000009CGO,AWESOME CARGO,100,1604,1604,9.6,1,0.95,0.95,0,,0000009FAL,USD,,,PP,HGHOP
19514884,2026-01-12,480,A7,00142741,HGH,NLU,0000009CGO,AWESOME CARGO,100,1634,1634,9.8,1,0.95,0.95,0,,0000009FAL,USD,,,PP,HGHOP
19514834,2026-01-12,480,A7,00142730,HGH,NLU,0000009CGO,AWESOME CARGO,100,1571,1571,9.4,1,0.95,0.95,0,,0000009FAL,USD,,,PP,HGHOP
19514803,2026-01-12,480,A7,00142785,HGH,VCP,0000009CGO,AWESOME CARGO,100,2000,1690,12,1,0.95,0.95,0,,0000009FAL,USD,,,PP,HGHOP
19514783,2026-01-12,480,A7,00142774,HGH,VCP,0000009CGO,AWESOME CARGO,100,2000,1635,12,1,0.95,0.95,0,,0000009FAL,USD,,,PP,HGHOP
19514764,2026-01-12,480,A7,00142763,HGH,VCP,0000009CGO,AWESOME CARGO,100,2000,1607,12,1,0.95,0.95,0,,0000009FAL,USD,,,PP,HGHOP
19514756,2026-01-12,480,A7,00142936,HGH,VCP,0000009CGO,AWESOME CARGO,100,2000,1620,12,1,0.95,0.95,0,,0000009FAL,USD,,,PP,HGHOP
19514733,2026-01-12,480,A7,00142925,HGH,VCP,0000009CGO,AWESOME CARGO,100,2000,1749,12,1,0.95,0.95,0,,0000009FAL,USD,,,PP,HGHOP
19514661,2026-01-12,480,A7,00142914,HGH,VCP,0000009CGO,AWESOME CARGO,100,2000,1614,12,1,0.95,0.95,0,,0000009FAL,USD,,,PP,HGHOP
19514630,2026-01-12,480,A7,00142903,HGH,VCP,0000009CGO,AWESOME CARGO,100,2000,1643,12,1,0.95,0.95,0,,0000009FAL,USD,,,PP,HGHOP
19514614,2026-01-12,480,A7,00142892,HGH,VCP,0000009CGO,AWESOME CARGO,100,2000,1624,12,1,0.95,0.95,0,,0000009FAL,USD,,,PP,HGHOP
19514562,2026-01-12,480,A7,00121391,HGH,VCP,0000009CGO,AWESOME CARGO,100,2000,1594,12,1,0.95,0.95,0,,~019514562S,USD,,,PP,HGHOP
19514545,2026-01-12,480,A7,00121461,HGH,VCP,0000009CGO,AWESOME CARGO,57,1061,1061,5.986,1,0.95,0.95,0,,0000009HBI,USD,,,PP,HGHOP
19514462,2026-01-12,480,A7,00121450,HGH,VCP,0000009CGO,AWESOME CARGO,50,1127,1127,6,1,0.95,0.95,0,,0000009HBI,USD,,,PP,HGHOP
19513432,2026-01-12,480,A7,00141610,CGO,NLU,0000009CGO,AWESOME CARGO,96,2122,2122,11.52,1,0.95,0.95,0,,0000009SZT,USD,,,PP,CGOOP1
19513420,2026-01-12,480,A7,00141606,CGO,NLU,0000009CGO,AWESOME CARGO,96,2118,2118,11.52,1,0.95,0.95,0,,0000009SZT,USD,,,PP,CGOOP1
19513407,2026-01-12,480,A7,00141595,CGO,NLU,0000009CGO,AWESOME CARGO,96,2126,2126,11.52,1,0.95,0.95,0,,0000009SZT,USD,,,PP,CGOOP1
19513395,2026-01-12,480,A7,00141584,CGO,NLU,0000009CGO,AWESOME CARGO,96,2213,2213,11.52,1,0.95,0.95,0,,0000009SZT,USD,,,PP,CGOOP1
19513381,2026-01-12,480,A7,00141573,CGO,NLU,0000009CGO,AWESOME CARGO,150,3250,3250,18,1,0.95,0.95,0,,0000009SZT,USD,,,PP,CGOOP1
19513367,2026-01-12,480,A7,00141562,CGO,NLU,0000009CGO,AWESOME CARGO,110,2430,2430,13.2,1,0.95,0.95,0,,0000009SZT,USD,,,PP,CGOOP1
19513358,2026-01-12,480,A7,00141551,CGO,NLU,0000009CGO,AWESOME CARGO,100,2190,2190,12,1,0.95,0.95,0,,0000009SZT,USD,,,PP,CGOOP1
19513348,2026-01-12,480,A7,00141540,CGO,NLU,0000009CGO,AWESOME CARGO,150,3289,3289,18,1,0.95,0.95,0,,0000009SZT,USD,,,PP,CGOOP1
19513286,2026-01-12,480,A7,00141536,CGO,NLU,0000009CGO,AWESOME CARGO,150,3196,3196,18,1,0.95,0.95,0,,0000009SZT,USD,,,PP,CGOOP1
19505133,2026-01-11,480,A7,00142726,CGO,BOG,0000009CGO,AWESOME CARGO,85,1800,1725,10.8,1,0.95,0.95,0,,0000009FUJ,USD,,,PP,CGOOP1
19505119,2026-01-11,480,A7,00142715,CGO,BOG,0000009CGO,AWESOME CARGO,86,3440,1784,20.64,1,0.95,0.95,0,,0000009FUJ,USD,,,PP,CGOOP1
19505115,2026-01-11,480,A7,00126906,CGO,NLU,0000009CGO,AWESOME CARGO,51,2040,1296,12.24,1,0.95,0.95,0,,0000009FUJ,USD,,,PP,CGOOP1
19505113,2026-01-11,480,A7,00126895,CGO,NLU,0000009CGO,AWESOME CARGO,102,2040,2014,12.24,1,0.95,0.95,0,,0000009FUJ,USD,,,PP,CGOOP1
19505108,2026-01-11,480,A7,00126884,CGO,NLU,0000009CGO,AWESOME CARGO,102,2040,2007,12.24,1,0.95,0.95,0,,0000009FUJ,USD,,,PP,CGOOP1
19505103,2026-01-11,480,A7,00126873,CGO,NLU,0000009CGO,AWESOME CARGO,102,2040,1999,12.24,1,0.95,0.95,0,,0000009FUJ,USD,,,PP,CGOOP1
19505099,2026-01-11,480,A7,00126862,CGO,NLU,0000009CGO,AWESOME CARGO,102,2040,2020,12.24,1,0.95,0.95,0,,0000009FUJ,USD,,,PP,CGOOP1
19505096,2026-01-11,480,A7,00126851,CGO,NLU,0000009CGO,AWESOME CARGO,82,2040,1784,12.24,1,0.95,0.95,0,,0000009FUJ,USD,,,PP,CGOOP1
19505094,2026-01-11,480,A7,00126840,CGO,NLU,0000009CGO,AWESOME CARGO,102,2040,2025,12.24,1,0.95,0.95,0,,0000009FUJ,USD,,,PP,CGOOP1
19505086,2026-01-11,480,A7,00126836,CGO,NLU,0000009CGO,AWESOME CARGO,102,2040,2039,12.24,1,0.95,0.95,0,,0000009FUJ,USD,,,PP,CGOOP1
19505080,2026-01-11,480,A7,00126825,CGO,NLU,0000009CGO,AWESOME CARGO,77,2040,1692,12.24,1,0.95,0.95,0,,0000009FUJ,USD,,,PP,CGOOP1
19505076,2026-01-11,480,A7,00126814,CGO,NLU,0000009CGO,AWESOME CARGO,73,2040,1751,12.24,1,0.95,0.95,0,,0000009FUJ,USD,,,PP,CGOOP1
19505072,2026-01-11,480,A7,00126803,CGO,NLU,0000009CGO,AWESOME CARGO,75,2040,1696,12.24,1,0.95,0.95,0,,0000009FUJ,USD,,,PP,CGOOP1
19505065,2026-01-11,480,A7,00126792,CGO,NLU,0000009CGO,AWESOME CARGO,102,2099,2099,12.24,1,0.95,0.95,0,,0000009FUJ,USD,,,PP,CGOOP1
19505057,2026-01-11,480,A7,00126781,CGO,NLU,0000009CGO,AWESOME CARGO,89,2045,1691,12.27,1,0.95,0.95,0,,0000009FUJ,USD,,,PP,CGOOP1
19505050,2026-01-11,480,A7,00126770,CGO,NLU,0000009CGO,AWESOME CARGO,77,2040,1724,12.24,1,0.95,0.95,0,,0000009FUJ,USD,,,PP,CGOOP1
19505046,2026-01-11,480,A7,00126766,CGO,NLU,0000009CGO,AWESOME CARGO,102,2040,1964,12.24,1,0.95,0.95,0,,0000009FUJ,USD,,,PP,CGOOP1
19505042,2026-01-11,480,A7,00126755,CGO,NLU,0000009CGO,AWESOME CARGO,115,2320,1794,13.92,1,0.95,0.95,0,,0000009FUJ,USD,,,PP,CGOOP1
19505024,2026-01-11,480,A7,00126744,CGO,NLU,0000009CGO,AWESOME CARGO,106,2280,1774,13.68,1,0.95,0.95,0,,0000009FUJ,USD,,,PP,CGOOP1
19505013,2026-01-11,480,A7,00126733,CGO,NLU,0000009CGO,AWESOME CARGO,73,2040,1670,12.24,1,0.95,0.95,0,,0000009FUJ,USD,,,PP,CGOOP1
19503038,2026-01-11,HWB,A7,44S0018239,MTY,PVG,0000009TMA,AWESOME CARGO,12,1652.5,1652.5,0,0,0,0,0,,~019503038S,MXN,,,PP,ABARCENAS
19502919,2026-01-11,HWB,A7,MEX0065658,NLU,PVG,86199080015,DSV AIR SEA SA DE CV,1,99,99,0,0,0,0,0,,~019502919S,USD,,,PP,ABARCENAS
19502902,2026-01-11,HWB,A7,MEX0065589,NLU,PVG,86199080015,DSV AIR SEA SA DE CV,1,78.5,78.5,0,0,0,0,0,,~019502902S,USD,,,PP,ABARCENAS
19502885,2026-01-11,HWB,A7,QRO0051364,NLU,PVG,86199080015,DSV AIR SEA SA DE CV,1,125,124.8,0,0,0,0,0,,~019502885S,USD,,,PP,ABARCENAS
19502841,2026-01-11,HWB,A7,CMXA00259178,NLU,HGH,86101830006,BLU CARGO & LOGISTICS SAPI DE CV,3,800.5,800.1,0,0,0,0,0,,~019502841S,USD,,HEA,PP,ABARCENAS
19501838,2026-01-10,HWB,A7,CUU0029536,NLU,PEK,86199080015,DSV AIR SEA SA DE CV,8,739.5,739.5,0,0,0,0,0,,~019501838S,USD,,,PP,ABARCENAS
19501827,2026-01-10,HWB,A7,CUU0029535,NLU,PEK,86199080015,DSV AIR SEA SA DE CV,7,591,591,0,0,0,0,0,,~019501827S,USD,,,PP,ABARCENAS
19501810,2026-01-10,HWB,A7,CUU0029532,NLU,PEK,86199080015,DSV AIR SEA SA DE CV,5,459,459,0,0,0,0,0,,~019501810S,USD,,,PP,ABARCENAS
19501803,2026-01-10,HWB,A7,CUU0029533,NLU,PEK,86199080015,DSV AIR SEA SA DE CV,8,736,736,0,0,0,0,0,,~019501803S,USD,,,PP,ABARCENAS
19500271,2026-01-10,480,A7,00262511,NLU,PVG,86100470002,TIBA MEXICO SA DE CV,2,786,786,0.509,1,746.7,746.7,33.27,,86100470002,USD,,HEA,PP,YMEDINA
19500205,2026-01-10,480,A7,00232514,NLU,HGH,86101830006,BLU CARGO & LOGISTICS SAPI DE CV,3,1008,800.1,6.048,0.65,622.44,622.44,27.78,,86101830006,USD,,HEA,PP,YMEDINA
19499966,2026-01-10,480,A7,00202510,NLU,PVG,86199080015,DSV AIR SEA SA DE CV,3,302.5,302.3,1.519,1.5,431.06,431.06,19.52,,86199080015,USD,,,PP,YMEDINA
19499892,2026-01-10,480,A7,00141330,MTY,PVG,0000009TMA,AWESOME CARGO,12,2318,1652.5,13.907,1.1,2422.31,2422.31,107.35,,86100040003,MXN,,,PP,YMEDINA
19499822,2026-01-10,480,A7,00202532,NLU,PEK,86199080015,DSV AIR SEA SA DE CV,28,6664.5,2525.5,39.985,0.7,4431.89,4431.89,196.5,,86199080015,USD,,,PP,YMEDINA
19490955,2026-01-10,HWB,A7,SCNAE262112,HGH,VCP,0000009CGO,AWESOME CARGO,11,117,117,0,0,0,0,0,,~019490955S,USD,,,PP,ABARCENAS
19490861,2026-01-10,HWB,A7,ATS260113,HGH,VCP,0000009CGO,AWESOME CARGO,6,1439,1439,0,0,0,0,0,,~019490861S,USD,,HEA,PP,ABARCENAS
19489388,2026-01-09,480,A7,00139110,VCP,NLU,0000002ATC,ATC AVIATION SERVICES,18,1375,1374.7,7.82,2.3,3004.37,3039.37,9.49,,~019489388S,USD,,,PP,BENRIQUEZ
19485502,2026-01-09,HWB,A7,I79030,VCP,NLU,0000002ATC,ATC AVIATION SERVICES,12,1603.5,1603.1,0,0,0,0,0,,~019485502S,USD,,,PP,WBORGES
19485280,2026-01-09,HWB,A7,I097406,VCP,NLU,0000002ATC,ATC AVIATION SERVICES,7,1338,781.1,0,0,0,0,0,,~019485280S,USD,,,PP,WBORGES
19485201,2026-01-09,480,A7,00139156,VCP,NLU,0000002ATC,ATC AVIATION SERVICES,9,1860,1053.5,11.16,0,0,0,0,,~019485201S,USD,,HEA,PP,LSILVA
19477714,2026-01-09,480,A7,00117165,HGH,VCP,0000009CGO,AWESOME CARGO,11,2000,117,12,1,0.95,0.95,0,,0000009XPD,USD,,HEA,PP,HGHOP
19477531,2026-01-09,480,A7,00101883,HGH,VCP,0000009CGO,AWESOME CARGO,6,2000,1439,12,1,0.95,0.95,0,,0000009PGB,USD,,HEA,PP,HGHOP
19477510,2026-01-09,480,A7,00121380,HGH,VCP,0000009CGO,AWESOME CARGO,51,2000,1100,12,1,0.95,0.95,0,,0000009HBI,USD,,,PP,HGHOP
19477478,2026-01-09,480,A7,00121376,HGH,VCP,0000009CGO,AWESOME CARGO,54,2000,1106,12,1,0.95,0.95,0,,0000009HBI,USD,,,PP,HGHOP
19477460,2026-01-09,480,A7,00117154,HGH,NLU,0000009CGO,AWESOME CARGO,179,3919,3919,21.48,1,0.95,0.95,0,,0000009SZI,USD,,,PP,HGHOP
19477438,2026-01-09,480,A7,00117143,HGH,NLU,0000009CGO,AWESOME CARGO,100,2149,2149,12,1,0.95,0.95,0,,0000009SZI,USD,,,PP,HGHOP
19477410,2026-01-09,480,A7,00117132,HGH,NLU,0000009CGO,AWESOME CARGO,100,2157,2157,12,1,0.95,0.95,0,,0000009SZI,USD,,,PP,HGHOP
19477385,2026-01-09,480,A7,00117121,HGH,NLU,0000009CGO,AWESOME CARGO,100,2152,2152,12,1,0.95,0.95,0,,0000009SZI,USD,,,PP,HGHOP
19477353,2026-01-09,480,A7,00117110,HGH,NLU,0000009CGO,AWESOME CARGO,100,2165,2165,12,1,0.95,0.95,0,,0000009SZI,USD,,,PP,HGHOP
19474977,2026-01-09,480,A7,00141525,HGH,NLU,0000009CGO,AWESOME CARGO,51,1417,1417,12.2,1,0.95,0.95,0,,0000009HRI,USD,,,PP,HGHOP
19474882,2026-01-09,480,A7,00141514,HGH,NLU,0000009CGO,AWESOME CARGO,94,1932,1932,12.24,1,0.95,0.95,0,,0000009HRI,USD,,,PP,HGHOP
19474863,2026-01-09,480,A7,00126921,HGH,NLU,0000009CGO,AWESOME CARGO,68,1553,1553,12.24,1,0.95,0.95,0,,0000009HRI,USD,,,PP,HGHOP
19474845,2026-01-09,480,A7,00126910,HGH,NLU,0000009CGO,AWESOME CARGO,94,1883,1883,12.24,1,0.95,0.95,0,,0000009HRI,USD,,,PP,HGHOP
19474779,2026-01-09,480,A7,00126663,HGH,NLU,0000009CGO,AWESOME CARGO,100,1775,1775,12,1,0.95,0.95,0,,0000009FUJ,USD,,,PP,HGHOP
19474762,2026-01-09,480,A7,00126652,HGH,NLU,0000009CGO,AWESOME CARGO,100,1536,1536,12,1,0.95,0.95,0,,0000009FUJ,USD,,,PP,HGHOP
19474738,2026-01-09,480,A7,00126641,HGH,NLU,0000009CGO,AWESOME CARGO,100,1819,1819,12,1,0.95,0.95,0,,0000009FUJ,USD,,,PP,HGHOP
19474718,2026-01-09,480,A7,00126630,HGH,NLU,0000009CGO,AWESOME CARGO,100,1451,1451,12,1,0.95,0.95,0,,0000009FUJ,USD,,,PP,HGHOP
19474695,2026-01-09,480,A7,00126626,HGH,NLU,0000009CGO,AWESOME CARGO,100,1445,1445,12,1,0.95,0.95,0,,0000009FUJ,USD,,,PP,HGHOP
19474680,2026-01-09,480,A7,00126615,HGH,NLU,0000009CGO,AWESOME CARGO,100,1240,1240,12,1,0.95,0.95,0,,0000009FUJ,USD,,,PP,HGHOP
19474668,2026-01-09,480,A7,00126604,HGH,NLU,0000009CGO,AWESOME CARGO,100,1733,1733,12,1,0.95,0.95,0,,0000009FUJ,USD,,,PP,HGHOP
19474651,2026-01-09,480,A7,00126593,HGH,NLU,0000009CGO,AWESOME CARGO,100,1585,1585,12,1,0.95,0.95,0,,0000009FUJ,USD,,,PP,HGHOP
19474644,2026-01-09,480,A7,00126582,HGH,NLU,0000009CGO,AWESOME CARGO,100,1607,1607,12,1,0.95,0.95,0,,0000009FUJ,USD,,,PP,HGHOP
19474635,2026-01-09,480,A7,00126571,HGH,NLU,0000009CGO,AWESOME CARGO,100,1625,1625,12,1,0.95,0.95,0,,0000009FUJ,USD,,,PP,HGHOP
19474609,2026-01-09,480,A7,00126560,HGH,NLU,0000009CGO,AWESOME CARGO,100,1638,1638,12,1,0.95,0.95,0,,0000009FUJ,USD,,,PP,HGHOP
19473372,2026-01-09,480,A7,00126556,HGH,NLU,0000009CGO,AWESOME CARGO,100,1495,1495,12,1,0.95,0.95,0,,0000009FUJ,USD,,,PP,HGHOP
19473355,2026-01-09,480,A7,00126722,HGH,VCP,0000009CGO,AWESOME CARGO,100,2000,1642,12,1,0.95,0.95,0,,0000009FUJ,USD,,,PP,HGHOP
19473343,2026-01-09,480,A7,00126711,HGH,VCP,0000009CGO,AWESOME CARGO,100,2000,1722,12,1,0.95,0.95,0,,0000009FUJ,USD,,,PP,HGHOP
19473326,2026-01-09,480,A7,00126700,HGH,VCP,0000009CGO,AWESOME CARGO,100,2000,1780,12,1,0.95,0.95,0,,0000009FUJ,USD,,,PP,HGHOP
19473307,2026-01-09,480,A7,00126696,HGH,VCP,0000009CGO,AWESOME CARGO,100,2000,1491,12,1,0.95,0.95,0,,0000009FUJ,USD,,,PP,HGHOP
19473283,2026-01-09,480,A7,00126685,HGH,VCP,0000009CGO,AWESOME CARGO,100,2000,1701,12,1,0.95,0.95,0,,0000009FUJ,USD,,,PP,HGHOP
19473054,2026-01-09,480,A7,00126674,HGH,VCP,0000009CGO,AWESOME CARGO,100,2000,1677,12,1,0.95,0.95,0,,0000009FUJ,USD,,,PP,HGHOP
19470814,2026-01-09,480,ET,00200804,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,21,846.5,228,5.077,0.7,495.25,495.25,19.81,,86199460034,USD,,,PP,PTOLEDO
19470797,2026-01-09,480,ET,00201795,NLU,CCS,0000009ETH,ETHIOPIAN CARGO,2,1571.5,1571.4,3.076,4.5,7071.75,7071.75,282.87,,86199080015,USD,,HEA,PP,PTOLEDO
19470768,2026-01-09,480,ET,00201504,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,1,148,52,0.887,1.2,177.6,177.6,7.1,,86100040003,USD,,,PP,PTOLEDO
19470591,2026-01-09,480,ET,00202075,GDL,CCS,0000009ETH,ETHIOPIAN CARGO,3,126.5,126.3,0.686,5.8,733.7,733.7,29.35,,86199080015,USD,,,PP,PTOLEDO
19470525,2026-01-09,480,ET,00202016,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,2,681,649,711,0.7,497.7,497.7,19.91,,86190110020,USD,,HEA,PP,PTOLEDO
